# gapseq version: 1.2 dd8576dc
# Transporter sequence DB md5sum: b99a77e (2024-03-19)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0A712|2.A.10.1.2	2.A.10.1.2	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P0A712|2.A.10.1.2	100.000	0.0	511	100	lcl|U00096.3_cds_AAC76891.2_3839 [gene=kdgT] [locus_tag=b3909] [db_xref=UniProtKB/Swiss-Prot:P0A712] [protein=2-dehydro-3-deoxy-D-gluconate:H(+) symporter] [protein_id=AAC76891.2] [location=4101690..4102673] [gbkey=CDS]	1	981	transporter
gnl|TC-DB|P50847|2.A.10.1.3	2.A.10.1.3	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P50847|2.A.10.1.3	51.097	2.02e-72	224	97	lcl|U00096.3_cds_AAC76891.2_3839 [gene=kdgT] [locus_tag=b3909] [db_xref=UniProtKB/Swiss-Prot:P0A712] [protein=2-dehydro-3-deoxy-D-gluconate:H(+) symporter] [protein_id=AAC76891.2] [location=4101690..4102673] [gbkey=CDS]	1	957	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	55.645	7.00e-84	249	92	lcl|U00096.3_cds_AAC75387.1_2308 [gene=yfcA] [locus_tag=b2327] [db_xref=UniProtKB/Swiss-Prot:P0AD30] [protein=putative transporter YfcA] [protein_id=AAC75387.1] [location=complement(2444751..2445560)] [gbkey=CDS]	1	729	transporter
gnl|TC-DB|A8ANM6|2.A.104.1.1	2.A.104.1.1	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|A8ANM6|2.A.104.1.1	87.248	4.23e-97	273	100	lcl|U00096.3_cds_AAC75717.1_2637 [gene=alaE] [locus_tag=b2670] [db_xref=UniProtKB/Swiss-Prot:P64550] [protein=L-alanine exporter] [protein_id=AAC75717.1] [location=2799164..2799613] [gbkey=CDS]	1	447	transporter
gnl|TC-DB|Q949R9|2.A.105.1.4	2.A.105.1.4	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q949R9|2.A.105.1.4	20.000	5.3	23.5	80	lcl|U00096.3_cds_AAC74208.1_1098 [gene=potC] [locus_tag=b1124] [db_xref=UniProtKB/Swiss-Prot:P0AFK6] [protein=spermidine preferential ABC transporter membrane subunit PotC] [protein_id=AAC74208.1] [location=complement(1182826..1183620)] [gbkey=CDS]	629	375	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	100.000	9.83e-121	336	100	lcl|U00096.3_cds_AAC74891.2_1816 [gene=mntP] [locus_tag=b1821] [db_xref=UniProtKB/Swiss-Prot:P76264] [protein=Mn(2(+)) exporter] [protein_id=AAC74891.2] [location=1905688..1906254] [gbkey=CDS]	1	564	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	34.731	6.35e-27	98.2	88	lcl|U00096.3_cds_AAC74891.2_1816 [gene=mntP] [locus_tag=b1821] [db_xref=UniProtKB/Swiss-Prot:P76264] [protein=Mn(2(+)) exporter] [protein_id=AAC74891.2] [location=1905688..1906254] [gbkey=CDS]	1	501	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	31.250	1.10e-16	71.2	92	lcl|U00096.3_cds_AAC74891.2_1816 [gene=mntP] [locus_tag=b1821] [db_xref=UniProtKB/Swiss-Prot:P76264] [protein=Mn(2(+)) exporter] [protein_id=AAC74891.2] [location=1905688..1906254] [gbkey=CDS]	22	549	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.745	1.68e-07	51.2	75	lcl|U00096.3_cds_AAC73234.1_123 [gene=cueO] [locus_tag=b0123] [db_xref=UniProtKB/Swiss-Prot:P36649] [protein=multicopper oxidase CueO] [protein_id=AAC73234.1] [location=137083..138633] [gbkey=CDS]	202	1542	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.745	1.68e-07	51.2	75	lcl|U00096.3_cds_AAC73234.1_123 [gene=cueO] [locus_tag=b0123] [db_xref=UniProtKB/Swiss-Prot:P36649] [protein=multicopper oxidase CueO] [protein_id=AAC73234.1] [location=137083..138633] [gbkey=CDS]	202	1542	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|P31545|2.A.108.2.3	100.000	0.0	875	100	lcl|U00096.3_cds_AAC74104.1_997 [gene=efeB] [locus_tag=b1019] [db_xref=UniProtKB/Swiss-Prot:P31545] [protein=heme-containing peroxidase/deferrochelatase] [protein_id=AAC74104.1] [location=1083376..1084647] [gbkey=CDS]	1	1269	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|P31545|2.A.108.2.3	100.000	0.0	875	100	lcl|U00096.3_cds_AAC74104.1_997 [gene=efeB] [locus_tag=b1019] [db_xref=UniProtKB/Swiss-Prot:P31545] [protein=heme-containing peroxidase/deferrochelatase] [protein_id=AAC74104.1] [location=1083376..1084647] [gbkey=CDS]	1	1269	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	843	100	lcl|U00096.3_cds_AAC76001.2_2915 [gene=nupG] [locus_tag=b2964] [db_xref=UniProtKB/Swiss-Prot:P0AFF4] [protein=nucleoside:H(+) symporter NupG] [protein_id=AAC76001.2] [location=3105714..3106970] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	843	100	lcl|U00096.3_cds_AAC76001.2_2915 [gene=nupG] [locus_tag=b2964] [db_xref=UniProtKB/Swiss-Prot:P0AFF4] [protein=nucleoside:H(+) symporter NupG] [protein_id=AAC76001.2] [location=3105714..3106970] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	843	100	lcl|U00096.3_cds_AAC76001.2_2915 [gene=nupG] [locus_tag=b2964] [db_xref=UniProtKB/Swiss-Prot:P0AFF4] [protein=nucleoside:H(+) symporter NupG] [protein_id=AAC76001.2] [location=3105714..3106970] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	843	100	lcl|U00096.3_cds_AAC76001.2_2915 [gene=nupG] [locus_tag=b2964] [db_xref=UniProtKB/Swiss-Prot:P0AFF4] [protein=nucleoside:H(+) symporter NupG] [protein_id=AAC76001.2] [location=3105714..3106970] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P0AFF4|2.A.1.10.1	100.000	0.0	843	100	lcl|U00096.3_cds_AAC76001.2_2915 [gene=nupG] [locus_tag=b2964] [db_xref=UniProtKB/Swiss-Prot:P0AFF4] [protein=nucleoside:H(+) symporter NupG] [protein_id=AAC76001.2] [location=3105714..3106970] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P45562|2.A.1.10.2	100.000	0.0	746	100	lcl|U00096.3_cds_AAC75459.1_2381 [gene=xapB] [locus_tag=b2406] [db_xref=UniProtKB/Swiss-Prot:P45562] [protein=xanthosine:H(+) symporter XapB] [protein_id=AAC75459.1] [location=complement(2522729..2523985)] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P45562|2.A.1.10.2	100.000	0.0	746	100	lcl|U00096.3_cds_AAC75459.1_2381 [gene=xapB] [locus_tag=b2406] [db_xref=UniProtKB/Swiss-Prot:P45562] [protein=xanthosine:H(+) symporter XapB] [protein_id=AAC75459.1] [location=complement(2522729..2523985)] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P45562|2.A.1.10.2	100.000	0.0	746	100	lcl|U00096.3_cds_AAC75459.1_2381 [gene=xapB] [locus_tag=b2406] [db_xref=UniProtKB/Swiss-Prot:P45562] [protein=xanthosine:H(+) symporter XapB] [protein_id=AAC75459.1] [location=complement(2522729..2523985)] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P45562|2.A.1.10.2	100.000	0.0	746	100	lcl|U00096.3_cds_AAC75459.1_2381 [gene=xapB] [locus_tag=b2406] [db_xref=UniProtKB/Swiss-Prot:P45562] [protein=xanthosine:H(+) symporter XapB] [protein_id=AAC75459.1] [location=complement(2522729..2523985)] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	xanthosine	EX_cpd01217_e0	rxn05680,rxn09381	gnl|TC-DB|P45562|2.A.1.10.2	100.000	0.0	746	100	lcl|U00096.3_cds_AAC75459.1_2381 [gene=xapB] [locus_tag=b2406] [db_xref=UniProtKB/Swiss-Prot:P45562] [protein=xanthosine:H(+) symporter XapB] [protein_id=AAC75459.1] [location=complement(2522729..2523985)] [gbkey=CDS]	1	1254	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P0AEP1|2.A.1.1.1	100.000	0.0	912	100	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	1	1392	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	33.114	5.34e-49	173	82	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	13	1362	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	31.659	1.92e-59	201	81	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	67	1359	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	30.538	2.98e-53	186	76	lcl|U00096.3_cds_AAC75880.1_2799 [gene=araE] [locus_tag=b2841] [db_xref=UniProtKB/Swiss-Prot:P0AE24] [protein=arabinose:H(+) symporter] [protein_id=AAC75880.1] [location=complement(2980764..2982182)] [gbkey=CDS]	85	1404	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	28.862	1.99e-46	167	81	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	43	1434	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|Q51330|2.A.1.11.1	27.681	6.66e-27	108	94	lcl|U00096.3_cds_AAC76571.1_3484 [gene=yhjX] [locus_tag=b3547] [db_xref=UniProtKB/Swiss-Prot:P37662] [protein=putative transporter YhjX] [protein_id=AAC76571.1] [location=complement(3710799..3712007)] [gbkey=CDS]	25	1188	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|Q51330|2.A.1.11.1	27.681	6.66e-27	108	94	lcl|U00096.3_cds_AAC76571.1_3484 [gene=yhjX] [locus_tag=b3547] [db_xref=UniProtKB/Swiss-Prot:P37662] [protein=putative transporter YhjX] [protein_id=AAC76571.1] [location=complement(3710799..3712007)] [gbkey=CDS]	25	1188	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	28.283	5.86e-51	179	86	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	28	1434	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.793	5.46e-40	149	83	lcl|U00096.3_cds_AAC75880.1_2799 [gene=araE] [locus_tag=b2841] [db_xref=UniProtKB/Swiss-Prot:P0AE24] [protein=arabinose:H(+) symporter] [protein_id=AAC75880.1] [location=complement(2980764..2982182)] [gbkey=CDS]	61	1398	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.689	1.62e-65	216	91	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	52	1428	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.689	1.62e-65	216	91	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	52	1428	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.689	1.62e-65	216	91	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	52	1428	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	29.677	1.70e-49	174	84	lcl|U00096.3_cds_AAC75980.1_2894 [gene=galP] [locus_tag=b2943] [db_xref=UniProtKB/Swiss-Prot:P0AEP1] [protein=galactose:H(+) symporter] [protein_id=AAC75980.1] [location=3088284..3089678] [gbkey=CDS]	31	1347	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	30.252	1.52e-45	163	91	lcl|U00096.3_cds_AAC75880.1_2799 [gene=araE] [locus_tag=b2841] [db_xref=UniProtKB/Swiss-Prot:P0AE24] [protein=arabinose:H(+) symporter] [protein_id=AAC75880.1] [location=complement(2980764..2982182)] [gbkey=CDS]	40	1374	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	1.31e-120	358	98	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	55	1461	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	1.31e-120	358	98	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	55	1461	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	1.31e-120	358	98	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	55	1461	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	1.31e-120	358	98	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	55	1461	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	1.31e-120	358	98	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	55	1461	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	1.31e-120	358	98	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	55	1461	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	41.649	1.31e-120	358	98	lcl|U00096.3_cds_AAC77001.1_3948 [gene=xylE] [locus_tag=b4031] [db_xref=UniProtKB/Swiss-Prot:P0AGF4] [protein=D-xylose:H(+) symporter] [protein_id=AAC77001.1] [location=complement(4240779..4242254)] [gbkey=CDS]	55	1461	transporter
